original_index,agentRate,wizardSuccess,intent,absent_n,composite,text,ville_depart,ville_destination,date_depart,date_retour,budget
9006,4.0,True,book,3,a_definir_apres_selection,get me from mexicoh city to birmingham,mexicoh city,birmingham,,,
9008,4.0,True,book,3,a_definir_apres_selection,"How much would it cost to get to Guadalajara from Sydney
No dates in mind",Sydney,Guadalajara,,,
9027,4.0,True,book,3,a_definir_apres_selection,"Going to Buenos Aires. Getting out of Montreal for my bday
No budget, don’t care about the date cause my bday is every day
5 stars minimum",Montreal,Buenos Aires,,,
9033,4.0,True,book,4,a_definir_apres_selection,Hey! I'm looking to book a trip to Naples,,Naples,,,
9115,5.0,True,book,3,a_definir_apres_selection,Tel Aviv - San Francisco please,Tel Aviv,San Francisco,,,
9127,5.0,True,book,5,a_definir_apres_selection,lets book it,,,,,
9130,5.0,True,book,0,a_definir_apres_selection,hi i want 2 bring my wife and kid 2 boston from philadelphia for 1600 from august 30 until september 14,philadelphia,boston,august 30,september 14,1600
9162,5.0,True,book,2,a_definir_apres_selection,"Hi, I need be at Athens for a few days between Aug 27 and Sep 12. Do you know how much it will be?",,Athens,Aug 27,Sep 12,
9209,5.0,True,book,5,a_definir_apres_selection,"ah well, I’m sure it’ll be more than suitable. i think ill go ahead with that booking",,,,,
9226,5.0,True,book,5,a_definir_apres_selection,i want to go somewhere,,,,,
9241,4.0,True,book,5,a_definir_apres_selection,"yes, do that",,,,,
9244,5.0,True,book,2,a_definir_apres_selection,"I’m planning a family vacation for my half dozen little rug rats and wife! We’ve got fifteen grand put aside for this trip so spare no expense finding us a great stay! Tijuana is where we live, and we have been talking about going to San Diego.",Tijuana,San Diego,,,fifteen grand
9268,5.0,True,book,5,a_definir_apres_selection,"Ok, let’s book it!",,,,,
9271,5.0,True,book,4,a_definir_apres_selection,"Hey, I need to take two of my clients for a few days on a business trip. We have to leave Aug 29",,,Aug 29,,
9294,4.0,True,book,3,a_definir_apres_selection,im leaving kingston need to go to rosario,kingston,rosario,,,
9323,5.0,True,book,5,a_definir_apres_selection,ok lets book,,,,,
9324,4.0,True,book,2,a_definir_apres_selection,Hey! I need to get out of Jerusalem by Sep 2 for a while. Any options for Queenstown?,Jerusalem,Queenstown,Sep 2,,
9359,3.0,True,book,4,a_definir_apres_selection,I'm looking to take 5 friends to Leon.,,Leon,,,
9375,4.0,True,book,4,a_definir_apres_selection,I NEED TO CHECK MONTREAL FOR MEWTWO!!,,MONTREAL,,,
9399,4.0,True,book,5,a_definir_apres_selection,YEAH!! SOUNDS PERFECT!! ALRIGHT!!!!!!!!!,,,,,
9401,5.0,True,book,3,a_definir_apres_selection,"Hi, can you help me book a trip with my assistant? We are only free between Aug 30 and Sep 7",,,Aug 30,Sep 7,
9446,5.0,True,book,2,a_definir_apres_selection,I need your help to book my family a trip from Kabul to Seoul. What's the cheapest you've got?,Kabul,Seoul,,,cheapest
9453,5.0,True,book,3,a_definir_apres_selection,Hey! Yes! The 5 of us are looking to go somewhere from Sep 13 to Sep 22,,,Sep 13,Sep 22,
9499,5.0,True,book,4,a_definir_apres_selection,Hey there :slightly_smiling_face: I’m bringing my wife (2 adults) and 4 kids (6 people in total) on vacation for 8900 dollars,,,,,8900 dollars
9514,4.0,True,book,4,a_definir_apres_selection,So my friend and I want to go to Hamburg,,Hamburg,,,
9529,4.0,True,book,2,a_definir_apres_selection,"I need to get away from Sendai between Sept 6-17. 3 adults, 6 kids",Sendai,,Sept 6,17,
9566,4.0,True,book,5,a_definir_apres_selection,Book me please,,,,,
9584,3.0,True,book,3,a_definir_apres_selection,I need to book a company vacation from August 29th until September first,,,August 29th,September first,
9594,4.0,True,book,4,a_definir_apres_selection,"Hi, I want to take my kid to Maceio. Will you be able to help me with this trip?",,Maceio,,,
9613,4.0,True,book,3,a_definir_apres_selection,i am in santiago and need a trip under 4200 dollars,santiago,,,,4200
9621,4.0,True,book,5,a_definir_apres_selection,its perfect! i would like to book it,,,,,
9634,4.0,True,book,5,a_definir_apres_selection,Hi there.. I need to get out of town. I've got writer's block being stuck in the house..,,,,,
9663,5.0,True,book,5,a_definir_apres_selection,I'll take it!,,,,,
9695,4.0,True,book,5,a_definir_apres_selection,Hey looking for a sweet deal on a family vacation,,,,,
9720,5.0,True,book,4,a_definir_apres_selection,so I have 6 days vacation and I must leave from Punta Cana,Punta Cana,,,,
9745,5.0,True,book,3,a_definir_apres_selection,I need to get to Porto and leave Santo Domingo,Santo Domingo,Porto,,,
9761,4.0,True,book,3,a_definir_apres_selection,Cleveland to Fukuoka,Cleveland,Fukuoka,,,
9775,4.0,True,book,5,a_definir_apres_selection,"but fine, book it",,,,,
9779,5.0,True,book,2,a_definir_apres_selection,"I’m looking to schmooze a couple clients from Lima, got the company card so no budget involved. However I can’t leave until September 12 at the earliest. So there’ll be 3 adults total travelling. Looking at Rosario perhaps",Lima,Rosario,September 12,,
9790,4.0,True,book,4,a_definir_apres_selection,you can send me to Manaus pronto,,Manaus,,,
9831,5.0,True,book,3,a_definir_apres_selection,Can you help me book a trip to Mexico City? We'll be 4 adults and 6 kids from Long Baech.,Long Baech,Mexico City,,,
9876,5.0,True,book,5,a_definir_apres_selection,"Alright, you've sold me! What's the damage? I wanna book",,,,,
9878,5.0,True,book,5,a_definir_apres_selection,Done. Thanks for your assistance !,,,,,
9880,5.0,True,book,3,a_definir_apres_selection,"Hi, I'm looking for a vacation package to Chicago from Brasilia.",Brasilia,Chicago,,,
9919,4.0,True,book,5,a_definir_apres_selection,Fine. Book that,,,,,
9921,5.0,True,book,5,a_definir_apres_selection,Fam vacation services please,,,,,
9933,5.0,True,book,5,a_definir_apres_selection,"Much better
Ok, book
Thanks",,,,,
9943,5.0,True,book,4,a_definir_apres_selection,Hey! I need to book a flight asap. I can leave tomorrow or any day after,,,tomorrow,,
9961,4.0,True,book,1,a_definir_apres_selection,Jerusalem to Belem 2 adults 4000 dollar budget. Leave on September third,Jerusalem,Belem,September third,,4000
9969,5.0,True,book,1,a_definir_apres_selection,ok bud I'm sure you've never dealt with this kinda thing in ur line of work but I've got a bit of a bad rap here on the streets of Burlington so I've gotta lay low for a little while... I've got 1700 dollars to burn.  can ya get me to Long Beach by the first of next month,Burlington,Long Beach,first of next month,,1700
9977,5.0,True,book,5,a_definir_apres_selection,"alrighty you got my business, pal book it stat'",,,,,
9993,4.0,True,book,3,a_definir_apres_selection,"5 adults to Cordoba from Goiania, no budget, just luxury",Goiania,Cordoba,,,
10004,4.0,True,book,1,a_definir_apres_selection,ok so i am free to travel from september 13 until the 23.  can you tell me my options for Sao Paulo leaving from Sapporo please,Sapporo,Sao Paulo,september 13,23,
10041,5.0,True,book,3,a_definir_apres_selection,"Hi. I am looking to visit friends Queenstown, leaving from Belo Horizonte. The total will be 6 adults and 5 children",Belo Horizonte,Queenstown,,,
10057,5.0,True,book,5,a_definir_apres_selection,"Great, lets take that package",,,,,
10060,4.0,True,book,4,a_definir_apres_selection,Hi I've got investors to meet with in Nagoya sometime in the near future. I can leave from anywhere,,Nagoya,,,
10070,4.0,True,book,5,a_definir_apres_selection,"Cool, book it please",,,,,
10073,5.0,True,book,5,a_definir_apres_selection,Hello. me and my grand child would like to go on a a trip.,,,,,
10113,5.0,True,book,4,a_definir_apres_selection,Looking for a trip out of SL for 3 adults 7 kids,SL,,,,
10121,5.0,True,book,5,a_definir_apres_selection,OK I guess we'll book this one. Thanks,,,,,
10124,5.0,True,book,2,a_definir_apres_selection,"Hi I need to check out trips available to Houston from Athens. 5 adults and business class flights please, leaving after September 6th",Athens,Houston,September 6th,,
10136,5.0,True,book,5,a_definir_apres_selection,Great. Let’s book that.,,,,,
10151,5.0,True,book,5,a_definir_apres_selection,Please book it for me.,,,,,
10168,5.0,True,book,4,a_definir_apres_selection,"Hey, looking to surprise my baby mama in Tofino by bringing my 2 kids for a visit.",,Tofino,,,
10180,5.0,True,book,5,a_definir_apres_selection,Book it please,,,,,
10183,5.0,True,book,1,a_definir_apres_selection,so i need to get from Milan to Ulsan. sept 6 to 11,Milan,Ulsan,sept 6,11,
10237,5.0,True,book,5,a_definir_apres_selection,Good morning! Can you help me out with booking my next vacation?,,,,,
10257,5.0,True,book,5,a_definir_apres_selection,Yes that'd be awesome if you can book it for me!,,,,,
10260,5.0,True,book,3,a_definir_apres_selection,you do flights from North Vancouver to Washington?,North Vancouver,Washington,,,
10266,5.0,True,book,3,a_definir_apres_selection,i have a modest and polite request for you to send me from sapporo to punta cana,sapporo,punta cana,,,
10286,5.0,True,book,5,a_definir_apres_selection,"Great, I’ll take it!",,,,,
10289,5.0,True,book,3,a_definir_apres_selection,Well you start by booking me from Belem to Rome. My dates are flexible.,Belem,Rome,,,
10301,5.0,True,book,5,a_definir_apres_selection,Alright whatever I guess. Short on time here: I'll take it,,,,,
10307,5.0,True,book,5,a_definir_apres_selection,That will do. Book it already!!!,,,,,
10309,4.0,True,book,4,a_definir_apres_selection,"Hi, I could use some help planning a low-budget honeymoon.",,,,,low-budget
10325,4.0,True,book,5,a_definir_apres_selection,Yes please!,,,,,
10343,3.0,True,book,5,a_definir_apres_selection,back for another crazy trip here,,,,,
10367,5.0,True,book,5,a_definir_apres_selection,please do,,,,,
10370,5.0,True,book,4,a_definir_apres_selection,"Hi, I need to get to Sendai for a business meeting.",,Sendai,,,
10386,5.0,True,book,5,a_definir_apres_selection,That'd be nice.,,,,,
10389,5.0,True,book,3,a_definir_apres_selection,you do flights from north vancouver to c-bus?,north vancouver,c-bus,,,
10401,5.0,True,book,3,a_definir_apres_selection,Where can I go from Fort Lauderdale...for free?,Fort Lauderdale,,,,free
10409,5.0,True,book,5,a_definir_apres_selection,"Perfect, lets confirm it",,,,,
10412,4.0,True,book,3,a_definir_apres_selection,"Hello! I'm booking for a honeymoon right after our wedding in Monterrey.
We can leave any day after September 6.",Monterrey,,after September 6,,
10422,3.0,True,book,4,a_definir_apres_selection,Do you do any flights out of Kabul? I work for an exciting startup based there...,Kabul,,,,
10432,5.0,True,book,3,a_definir_apres_selection,Toronto to Denver got it?,Toronto,Denver,,,
10447,4.0,True,book,5,a_definir_apres_selection,"Hi, I need some help comparing a few different trips. Can you help me with that?",,,,,
10461,5.0,True,book,3,a_definir_apres_selection,Kabul to Marseille!!!!!,Kabul,Marseille,,,
10463,5.0,True,book,3,a_definir_apres_selection,"Can you get me from Indianapolis to St. Louis? I need to leave as soon as possible, something horrible has happened back home… :(:(:(",Indianapolis,St. Louis,,,
10471,5.0,True,book,5,a_definir_apres_selection,"I don’t think I have any other options here, and I’m short on time…please book it!",,,,,
10476,5.0,True,book,3,a_definir_apres_selection,i want to take my grandchildren to Tijuana. On Friday,,Tijuana,Friday,,
10490,5.0,True,book,5,a_definir_apres_selection,Hey! So me and my girlfriends are in the search for a perfect spring break trip!,,,,,
10511,4.0,True,book,4,a_definir_apres_selection,"I’m finally taking a break this year, and I’d like to go to Punta Cana!",,Punta Cana,,,
10524,5.0,True,book,4,a_definir_apres_selection,"I'm planning a 5 day vacation, but I haven't given too much thoughts to it. Can you give me some suggestions fit for my budget? I hope to spend 4600 max.",,,,,4600
10542,5.0,True,book,5,a_definir_apres_selection,That'd be great!,,,,,
10547,5.0,True,book,4,a_definir_apres_selection, get me to puebla ,,puebla,,,
10570,5.0,True,book,5,a_definir_apres_selection,my wife and i have wanted to take our boy somewhere new for a long time now,,,,,
10586,4.0,True,book,2,a_definir_apres_selection,"Mexico to Ulsan, pronto",Mexico,Ulsan,pronto,,
10598,5.0,True,book,5,a_definir_apres_selection,"Hey, I can use your help researching for a short vacation.",,,,,
10623,5.0,True,book,3,a_definir_apres_selection,Do you do New York to Jerusalem?,New York,Jerusalem,,,
10641,4.0,True,book,5,a_definir_apres_selection,"in that case, just book it,, I’m just happy to get away and clear my head",,,,,
10644,5.0,True,book,3,a_definir_apres_selection,Hey! I have to book a trip for a group of people from Beijing to Toluca.,Beijing,Toluca,,,
10659,5.0,True,book,5,a_definir_apres_selection,Hey hey :slightly_smiling_face:,,,,,
10675,5.0,True,book,5,a_definir_apres_selection,"alright, Let’s book it !",,,,,
10703,5.0,True,book,5,a_definir_apres_selection,Yo! I've rounded the crew up and we want to do something huge,,,,,
10725,5.0,True,book,3,a_definir_apres_selection,Could you book me a flight from Belem to Punta Cana?,Belem,Punta Cana,,,
10735,5.0,True,book,5,a_definir_apres_selection,"Thats fine, lets just go with that",,,,,
10738,5.0,True,book,3,a_definir_apres_selection,Can you get me to Philadelphia please. Leaving from Goiania,Goiania,Philadelphia,,,
10754,5.0,True,book,5,a_definir_apres_selection,ya,,,,,
10757,5.0,True,book,4,a_definir_apres_selection,I need you to book me a trip to San Antonio please,,San Antonio,,,
10765,4.0,True,book,3,a_definir_apres_selection,"I should hope so. Vancouver to Berlin
5 star hotel, business class, the works",Vancouver,Berlin,,,
10796,5.0,True,book,2,a_definir_apres_selection,I've got 2000 to get 6 adults and 9 children from Portland to Hamburg,Portland,Hamburg,,,2000
10807,5.0,True,book,5,a_definir_apres_selection,"i am a humble father of three, and i wish to take my lovely children to see their mother",,,,,
10821,5.0,True,book,5,a_definir_apres_selection,Lets book that,,,,,
10823,5.0,True,book,2,a_definir_apres_selection,"They say that I’m a dreamer, but i’m not the only one. and today i am dreaming of a trip out of monterrey
can you tell me if i can get to curitiba, if i had 2800 to my name?",monterrey,curitiba,,,2800
10837,5.0,True,book,0,a_definir_apres_selection,"I need to be in Cleveland at some point between September 6 to 16. Burlington being the point of departure
Can you do this for 2100?",Burlington,Cleveland,September 6,16,2100
10844,5.0,True,book,3,a_definir_apres_selection,"Hey, I really need to get out of Tofino for a while. Any chance to leave on Aug 29?",Tofino,,Aug 29,,
10858,5.0,True,book,3,a_definir_apres_selection,"looking to go on a short jaunt out of town the town in question being sacramento
let me know what my options are if i wanted to leave today, and have 4 days free",sacramento,,today,,
10876,5.0,True,book,5,a_definir_apres_selection,ok cool,,,,,
10880,5.0,True,book,4,a_definir_apres_selection,"Hi there, I'm on a tight budget to go somewhere. Can you help me find something that works?",,,,,tight
10901,4.0,True,book,1,a_definir_apres_selection,"Hi there. I’d like to book a trip for 10 adults from August 29 to Sept 1, from Tofino to Vancouver",Tofino,Vancouver,August 29,Sept 1,
10907,2.0,True,book,3,a_definir_apres_selection,punta cana to mexico city,punta cana,mexico city,,,
10929,5.0,True,book,5,a_definir_apres_selection,book it!,,,,,
10931,5.0,True,book,5,a_definir_apres_selection,Hi there!,,,,,
10953,3.0,True,book,3,a_definir_apres_selection,So I need to go far far away from my home of Paris Can you see about flights to Phoenix? ,Paris,Phoenix,,,
10973,3.0,True,book,5,a_definir_apres_selection,ok. book anyway,,,,,
10985,5.0,True,book,5,a_definir_apres_selection,yes,,,,,
10988,5.0,True,book,1,a_definir_apres_selection,sept 12 to 22. toluca to naples,toluca,naples,sept 12,22,
10996,4.0,True,book,5,a_definir_apres_selection,Hello ,,,,,
11014,4.0,True,book,5,a_definir_apres_selection,book it,,,,,
11018,5.0,True,book,4,a_definir_apres_selection,"Hi there, can you help me out with a trip? I need to get to Kingston.",,Kingston,,,
11033,5.0,True,book,4,a_definir_apres_selection,Hi there. I am writing to inquire if you do departures out of Beijing?,Beijing,,,,
11036,5.0,True,book,2,a_definir_apres_selection,"I am pondering a trip - not ready to book - just pondering. Tokyo is where I live, and I would like to see some places outside of Japan
Can you tell me what trips you have to Las Vegas, on a hypothetical 4200 budget",Tokyo,Las Vegas,,,4200
11048,5.0,True,book,3,a_definir_apres_selection,"They say life does not give you free lunch, but does life give you free tickets out of Phoenix?",Phoenix,,,,free
11062,5.0,True,book,4,a_definir_apres_selection,"close enough, book calgary then",,calgary,,,
11065,5.0,True,book,5,a_definir_apres_selection,"Hi, I need some help booking a very important trip.",,,,,
11088,5.0,True,book,1,a_definir_apres_selection,"Please help! My lovely parents have been married fof 20 years and they've never taken a trip together. I'm thinking of getting them out of town Sept 6 to 9
you got anything good for 2 adults leaving sao paulo, for under 2400?",sao paulo,,Sept 6,9,under 2400
11090,5.0,True,book,3,a_definir_apres_selection,"ok the dreamer is back at it. this time i'd like to hear about trips leaving denver
such as mexico city?",denver,mexico city,,,
11108,4.0,True,book,3,a_definir_apres_selection,"Jerusalem to Tel Aviv, got flights?",Jerusalem,Tel Aviv,,,
11134,5.0,True,book,2,a_definir_apres_selection,"Everyone in Europe is raving about this artisanal bratwurst they’re serving up in Hamburg, and I must get myself other there as soon as I can to blog about it! Do you offer flights there out of Seattle?",Seattle,Hamburg,as soon as I can,,
11148,5.0,True,book,5,a_definir_apres_selection,Ok lets do that,,,,,
11151,5.0,True,book,3,a_definir_apres_selection,Please help! I need to get mommy and daddy out of town between Sep 2 and 19,,,Sep 2,19,
11159,5.0,True,book,5,a_definir_apres_selection,"Hurry up and do it, idiot!",,,,,
11162,4.0,True,book,4,a_definir_apres_selection,"Hey, I'm looking for a trip to Chicago.",,Chicago,,,
11170,5.0,True,book,1,a_definir_apres_selection,"On late nights at work, friday nights melting into Saturday mornings, I’d dream about the day I can come to you with a booking request. I have September 8 to 25 off
Thinking of going somewhere from Belo Horizonte
Do you have a flight to MUnich?",Belo Horizonte,MUnich,September 8,25,
11188,5.0,True,book,2,a_definir_apres_selection,"Is it normal that I feel this nervous that I'm about to get married today? I never liked the in-laws, and I can't wait to get away from them on my honeymoon
Oh right, thats what I need you for
Can you book me a honeymoon to Ulsan? 2 adults (duh), departing after today, and for 15 days
I'm in Essen",Essen,Ulsan,after today,,
11199,4.0,True,book,3,a_definir_apres_selection,"Hi, I was hoping you can help me find a vacation for under 1000. I live in Mannheim.",Mannheim,,,,under 1000
11222,5.0,True,book,2,a_definir_apres_selection,"Hi, is there anything from san fran to Pittsburgh on or after September 1?",san fran,Pittsburgh,on or after September 1,,
11233,5.0,True,book,3,a_definir_apres_selection,"Can anything help resurrect my career at this point??? Is there any sadder rung in society than that of the failed writer
Ok you know what, maybe you can help
Get me to Campinas to San Juan please
Me, my wife, and my son",Campinas,San Juan,,,
11242,5.0,True,book,3,a_definir_apres_selection,"Hello :slightly_smiling_face: Can you believe it? My psychotic boss finally gave me a few days off! I feel like a thousand pounds have been lifted off my shoulders, and I can't wait to book the perfect trip!
I live in San Diego, but thinking of going to Busan",San Diego,Busan,,,
11256,5.0,True,book,5,a_definir_apres_selection,Ugh just book it then!,,,,,
11259,5.0,True,book,3,a_definir_apres_selection,hi. how much does it cost for 4 people from Kabul to go to Tampa?,Kabul,Tampa,,,
11265,5.0,True,book,4,a_definir_apres_selection,"You can help get myself, my lawyer Bruce, and my girls Tanya and Robin to Rome",,Rome,,,
11277,5.0,True,book,5,a_definir_apres_selection,Ok I will relay this information to him. How do I confirm?,,,,,
11287,5.0,True,book,4,a_definir_apres_selection,DO YOU FLY OUT OF THE KABUL?,KABUL,,,,
11289,5.0,True,book,2,a_definir_apres_selection,"I never been much good at maths. We way overcalculated what we would be spending my wedding on September 7, and only have 1600 left over :disappointed: Wifey is so mad at me
But is that enough to get us from Leon to Rome, for lets say 8 days?",Leon,Rome,,,1600
11296,5.0,True,book,4,a_definir_apres_selection,Hey! I'm in the hunt for a trip to Sapporo.,,Sapporo,,,
11312,5.0,True,book,5,a_definir_apres_selection,Why not,,,,,
11315,5.0,True,book,4,a_definir_apres_selection,"I need to get to Kabul, can you help me out here?",,Kabul,,,
11321,5.0,True,book,3,a_definir_apres_selection,"My name is Lorraine. I would like to book a vacation for myself and my three darling grandchildren, leaving as soon as possible but returning before the children start school on September 19.",,,as soon as possible,September 19,
11335,5.0,True,book,5,a_definir_apres_selection,"Very well. Please book this trip for me, thank you.",,,,,
11342,5.0,True,book,4,a_definir_apres_selection,I need your help to plan the dream vacation for me and my grandson! My grandson has always wanted to visit Porto Alegre.,,Porto Alegre,,,
11361,5.0,True,book,4,a_definir_apres_selection,Um get me to Kochi,,Kochi,,,
11373,5.0,True,book,5,a_definir_apres_selection,you do flights yea?,,,,,
11389,5.0,True,book,5,a_definir_apres_selection,lets go with that then. i need my free breakfast,,,,,
11395,5.0,True,book,5,a_definir_apres_selection,lets do that then. i need to save up to splurge on all that good food,,,,,
11398,5.0,True,book,4,a_definir_apres_selection,"Hey, I need to get to Mannheim asap",,Mannheim,,,
11412,5.0,True,book,5,a_definir_apres_selection,"That sounds great! I'm down, book me this package please :slightly_smiling_face:",,,,,
11429,5.0,True,book,3,a_definir_apres_selection,do you offer flights from san jose to buenos aires?,san jose,buenos aires,,,
11449,5.0,True,book,5,a_definir_apres_selection,lets do it,,,,,
11451,5.0,True,book,2,a_definir_apres_selection,can you get me out of sapporo on friday? get me to rosario,sapporo,rosario,friday,,
11469,5.0,True,book,5,a_definir_apres_selection,cool lets book it,,,,,
11521,5.0,True,book,0,a_definir_apres_selection,"Hey, i want to go to rome from kochi. Can you find me some packages between september 2nd and 6th for 4300",kochi,rome,2nd,6th,4300
11529,5.0,True,book,5,a_definir_apres_selection,OOOOOO SHOPPING!!! I'll take it! Sign me up!,,,,,
11542,5.0,True,book,5,a_definir_apres_selection,what a steal! book er up for me m8,,,,,
11545,5.0,True,book,4,a_definir_apres_selection,you do flights out of naples?,naples,,,,
11561,5.0,True,book,3,a_definir_apres_selection,"Yo, im from Hiroshima. My b-day is coming up soon and me and my 3 amigos wanna party in Recife.",Hiroshima,Recife,,,
11575,5.0,True,book,5,a_definir_apres_selection,great! I'll take this one then.,,,,,
11581,5.0,True,book,3,a_definir_apres_selection,ONE ticket from Belem to Punta Cana,Belem,Punta Cana,,,
11593,5.0,True,book,5,a_definir_apres_selection,ok put me down for this,,,,,
11598,5.0,True,book,5,a_definir_apres_selection,"Hello! I'm looking for a vacation for me, my wife, and our 2 kids.",,,,,
11612,5.0,True,book,1,a_definir_apres_selection,I'd like to find a vacation between tomorrow and September 14th from Santos to Leon,Santos,Leon,tomorrow,September 14th,
11619,5.0,True,book,2,a_definir_apres_selection,"leaving from cleveland. 1 adult, 2 kids
september 8 to 27",cleveland,,september 8,27,
11634,5.0,True,book,3,a_definir_apres_selection,I NEED TO GET TO ROME FROM LEON,LEON,ROME,,,
11650,5.0,True,book,5,a_definir_apres_selection,ILL BOOK IT,,,,,
11653,5.0,True,book,3,a_definir_apres_selection,Do you do flights from Santo Domingo to Frankfurt?,Santo Domingo,Frankfurt,,,
11667,5.0,True,book,5,a_definir_apres_selection,Please book this,,,,,
11669,5.0,True,book,3,a_definir_apres_selection,i wanna go to sacramento from hiroshima,hiroshima,sacramento,,,
11681,5.0,True,book,5,a_definir_apres_selection,I love it. we will take this one!,,,,,
11690,5.0,True,book,4,a_definir_apres_selection,do you have hotels near parks in Campinas?,,Campinas,,,
11706,5.0,True,book,5,a_definir_apres_selection,Easily feasible. How do we book?,,,,,
11709,5.0,True,book,4,a_definir_apres_selection,i need to take 6 clients to Punta Cana,,Punta Cana,,,
11732,5.0,True,book,3,a_definir_apres_selection,"Hello, you can get my friend and me to Mexico City. From Puebla - this shouldn’t be difficult",Puebla,Mexico City,,,
11740,5.0,True,book,5,a_definir_apres_selection,Sign us up,,,,,
11754,5.0,True,book,5,a_definir_apres_selection,"Yes, let's book",,,,,
11786,5.0,True,book,3,a_definir_apres_selection,"Hello! I would like to book a classic Marseille getaway
Would be leaving from Birmingham City",Birmingham City,Marseille,,,
11796,5.0,True,book,5,a_definir_apres_selection,Lets do it then,,,,,
11801,5.0,True,book,3,a_definir_apres_selection,i want to dream of a better life in Pittsburgh rather than Houston.,Houston,Pittsburgh,,,
11822,5.0,True,book,4,a_definir_apres_selection,I’d like to leave Busan,Busan,,,,
11844,5.0,True,book,5,a_definir_apres_selection,Please book that one!,,,,,
11849,5.0,True,book,0,a_definir_apres_selection,HAve 2500 to try to get to my internship. Need to leave Phoenix between September 8 and 17. Could that get me tickets to Kingston?,Phoenix,Kingston,September 8,17,2500
11866,5.0,True,book,2,a_definir_apres_selection,I have $3300 and I’d like to take my 6 darling little grandchildren on a cute little getaway to Salvador from Minneapolis.,Minneapolis,Salvador,,,$3300
11880,5.0,True,book,5,a_definir_apres_selection,i have 12 days for vacay,,,,,
11898,5.0,True,book,5,a_definir_apres_selection,that sounds good to me. Book me this one.,,,,,
11909,5.0,True,book,0,a_definir_apres_selection,I want to find a vacation between September 12th and 18th to San Diego from Calgary for under 1800.,Calgary,San Diego,September 12th,18th,1800
11917,5.0,True,book,5,a_definir_apres_selection,"okay, thats fine. Go ahead and book it for me then, i just wanna get away.",,,,,
11922,5.0,True,book,1,a_definir_apres_selection,"I want to find a vacay between sept.12 and 19 for under 5500, leaving from Mannheim",Mannheim,,sept.12,19,5500
11937,5.0,True,book,4,a_definir_apres_selection,I would like to go to Nagoya please :slightly_smiling_face:,,Nagoya,,,
11949,5.0,True,book,5,a_definir_apres_selection,I’ll take it please,,,,,
11952,5.0,True,book,4,a_definir_apres_selection,do you have flights out of tel aviv??,tel aviv,,,,
11956,5.0,True,book,1,a_definir_apres_selection,San Jose to Porto Alegre please. oh it needs to be between sept 18 to 22,San Jose,Porto Alegre,sept 18,22,
11958,5.0,True,book,3,a_definir_apres_selection,please get me from Jerusalem to Sydney,Jerusalem,Sydney,,,
11972,5.0,True,book,4,a_definir_apres_selection,I want to go to Dublin,,Dublin,,,
11990,5.0,True,book,5,a_definir_apres_selection,cool beanie weenies. Book it for me and 3 of my friends,,,,,
11992,5.0,True,book,5,a_definir_apres_selection,i like it. can you book it for me please,,,,,
12027,5.0,True,book,5,a_definir_apres_selection,hello!,,,,,
12045,5.0,True,book,5,a_definir_apres_selection,Ok lets go ahead and book that. 9 adults please,,,,,
12052,5.0,True,book,0,a_definir_apres_selection,I’m looking to book a vacation between september 18th and 22nd to Vitoria from North Vancouver for under 2700,North Vancouver,Vitoria,september 18th,22nd,2700
12058,5.0,True,book,3,a_definir_apres_selection,I am ze most famous chef and i need to get to Kochi from Tijuana,Tijuana,Kochi,,,
12081,5.0,True,book,5,a_definir_apres_selection,ok ill take it and i guess ill just explore the other hotels until i find madonna. thanks,,,,,
12082,5.0,True,book,3,a_definir_apres_selection,I have 9 days for vacation. I'm from atlanta and i'd like to leave on or after september 8th,atlanta,,september 8th,,
12124,5.0,True,book,1,a_definir_apres_selection,im looking for a vacation between september 5 and 19 for 7 adults and 7 kids from Tampa. Budget is 22400,Tampa,,september 5,19,22400
12132,5.0,True,book,5,a_definir_apres_selection,near the beach! You got me sold. Book er,,,,,
12135,5.0,True,book,3,a_definir_apres_selection,Can you get me from Cordoba to Fukuoka?,Cordoba,Fukuoka,,,
12156,5.0,True,book,2,a_definir_apres_selection,i would like to send my parents away between sept 12 and oct 1 for 1900,,,sept 12,oct 1,1900
12166,5.0,True,book,5,a_definir_apres_selection,that works. ill send them there. I just need them gone so i can go to my competition.,,,,,
12170,5.0,True,book,5,a_definir_apres_selection,"cool, ya book it. Thanks",,,,,
12171,5.0,True,book,5,a_definir_apres_selection,"I need to get back home asap, its an emergency",,,,,
12182,5.0,True,book,3,a_definir_apres_selection,Hey I'm in santo domingo and i need to get to birmingham,santo domingo,birmingham,,,
12205,5.0,True,book,3,a_definir_apres_selection,"Hi, i want to go to Nagoya from Seoul with my wife and son",Seoul,Nagoya,,,
12225,5.0,True,book,5,a_definir_apres_selection,Lets book it!,,,,,
12238,5.0,True,book,3,a_definir_apres_selection,San Diego to Pittsburgh for 7 adults total,San Diego,Pittsburgh,,,
12255,5.0,True,book,5,a_definir_apres_selection,I want to send my parents away,,,,,
12265,5.0,True,book,5,a_definir_apres_selection,i like it. book away,,,,,
12276,5.0,True,book,4,a_definir_apres_selection,Looking for some trips out to Baltimore!,,Baltimore,,,
12290,5.0,True,book,5,a_definir_apres_selection,Ok book it! Thanks for your service!,,,,,
12304,5.0,True,book,3,a_definir_apres_selection,I want to go to san juan from Washington. with 4 friends,Washington,san juan,,,
